"MachineName","LastRunTime","Windows11ReadinessStatus","CommandExecutionStatus","FailureSource","StorageResult","MemoryResult","TPMResult","ProcessorResult","SecureBootResult","OSVersionResult","StorageDetails","MemoryDetails","TPMDetails","ProcessorDetails","SecureBootDetails","OSDetails"
"BN-ES-MA002","2025-01-28T23:47:07Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=235GB :: PASS","Memory: System_Memory=16GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ES-MDR002","2025-01-28T23:47:11Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ES-MDR007","2025-01-28T23:47:16Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ES-MDR009","2025-01-28T23:47:06Z","Unsupported","Success","Proc fail","PASS","PASS","FAIL","FAIL","PASS","FAIL","Storage: OSDiskSize=476GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=1.2, 2, 3 :: FAIL","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: FAIL"
"BN-ES-MDR010","2025-01-28T23:47:13Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=235GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ES-MDR011","2025-01-28T23:47:10Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=238GB :: PASS","Memory: System_Memory=16GB :: PASS","TPM: TPMVersion=2.0, 0, 1.59 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=1600
NumberOfLogicalCores=20
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 191 Stepping 2} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ES-REC002","2025-01-28T23:47:08Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=12GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ESRM-EXM007","2025-01-28T23:47:08Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=232GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2808
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 78 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-ESRM-EXM008","2025-01-28T23:47:11Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","FAIL","Storage: OSDiskSize=232GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2400
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 78 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: FAIL"
"BN-FV-EXM004","2025-01-28T23:47:07Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=238GB :: PASS","Memory: System_Memory=16GB :: PASS","TPM: TPMVersion=2.0, 0, 1.59 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=1600
NumberOfLogicalCores=20
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 191 Stepping 2} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-EXM001","2025-01-28T23:47:07Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-EXM002","2025-01-28T23:47:12Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-EXM003","2025-01-28T23:47:15Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-EXM005","2025-01-28T23:47:04Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-EXM006","2025-01-28T23:47:05Z","Unsupported","Success","TPM Ver, Proc fail","PASS","PASS","FAIL","FAIL","PASS","FAIL","Storage: OSDiskSize=232GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=1.2, 2, 3 :: FAIL","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: FAIL"
"BN-FV01-MAS002","2025-01-28T23:47:10Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=235GB :: PASS","Memory: System_Memory=16GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-MAS003","2025-01-28T23:47:13Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=12GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-MDR001","2025-01-28T23:47:12Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=238GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-MDR002","2025-01-28T23:47:15Z","Unsupported","Success","TPM Ver, Proc fail","PASS","PASS","FAIL","FAIL","PASS","PASS","Storage: OSDiskSize=232GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=1.2, 2, 3 :: FAIL","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-MDR003","2025-01-28T23:47:06Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-MGR001","2025-01-28T23:47:14Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=235GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-REC003","2025-01-28T23:47:14Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV01-REC006","2025-01-28T23:47:09Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=12GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV2-MAS001","2025-01-28T23:47:07Z","Unsupported","Success","TPM Ver, Proc fail","PASS","PASS","FAIL","FAIL","PASS","PASS","Storage: OSDiskSize=232GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=1.2, 2, 3 :: FAIL","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FV2-REC003","2025-01-28T23:47:10Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=12GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-FVRM-EXM008","2025-01-28T23:47:05Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=1896
NumberOfLogicalCores=8
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 142 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-EXM001","2025-01-28T23:47:12Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-EXM002","2025-01-28T23:47:12Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-EXM003","2025-01-28T23:47:12Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-EXM004","2025-01-28T23:47:11Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-MDR002","2025-01-28T23:47:12Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=110GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3408
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-MDR003","2025-01-28T23:47:10Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2208
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-NRS002","2025-01-28T23:47:12Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-REC002","2025-01-28T23:47:10Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","FAIL","Storage: OSDiskSize=238GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2808
NumberOfLogicalCores=8
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: FAIL"
"BN-HC-REC003","2025-01-28T23:47:06Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-REC004","2025-01-28T23:47:18Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2208
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-HC-REC005","2025-01-28T23:47:15Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-EXM001","2025-01-28T23:47:05Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2304
NumberOfLogicalCores=12
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 165 Stepping 3} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-EXM002","2025-01-28T23:47:08Z","Unsupported","Success","TPM Ver, Proc fail","PASS","PASS","FAIL","FAIL","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=1.2, 2, 3 :: FAIL","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-EXM003","2025-01-28T23:47:05Z","Unsupported","Success","TPM Ver, Proc fail","PASS","PASS","FAIL","FAIL","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=1.2, 2, 3 :: FAIL","Processor: {AddressWidth=64
MaxClockSpeed=3192
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-MDR001","2025-01-28T23:47:08Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","PASS","PASS","FAIL","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2208
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: FAIL"
"BN-LJ-MDR002","2025-01-28T23:47:07Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=237GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2712
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-MDR003","2025-01-28T23:47:11Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=12GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-REC001","2025-01-28T23:47:13Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=12GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2208
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-REC002","2025-01-28T23:47:09Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=238GB :: PASS","Memory: System_Memory=16GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2808
NumberOfLogicalCores=8
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 94 Stepping 3} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LJ-REC003","2025-01-28T23:47:15Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2112
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LM-EXM001","2025-01-28T23:47:15Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LM-EXM002","2025-01-28T23:47:05Z","Unsupported","Success","Proc fail","PASS","PASS","PASS","FAIL","PASS","PASS","Storage: OSDiskSize=232GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.16 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3408
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 9
PlatformId 2} :: FAIL","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LM-EXM003","2025-01-28T23:47:10Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=118GB :: PASS","Memory: System_Memory=8GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=2208
NumberOfLogicalCores=6
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 10} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LM-EXM004","2025-01-28T23:47:05Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=119GB :: PASS","Memory: System_Memory=4GB :: PASS","TPM: TPMVersion=2.0, 0, 1.38 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=3096
NumberOfLogicalCores=4
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 158 Stepping 11} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
"BN-LM-MAS003","2025-01-28T23:47:08Z","Supported","Success",,"PASS","PASS","PASS","PASS","PASS","PASS","Storage: OSDiskSize=238GB :: PASS","Memory: System_Memory=16GB :: PASS","TPM: TPMVersion=2.0, 0, 1.59 :: PASS","Processor: {AddressWidth=64
MaxClockSpeed=1600
NumberOfLogicalCores=20
Manufacturer=GenuineIntel
Caption=Intel64 Family 6 Model 191 Stepping 2} :: PASS","SecureBoot: Capable :: PASS","OsVersion: version=Microsoft Windows 10 Pro -  :: PASS"
